filepath,L,T,label,split
critical/spin_config_L40_T24955_1.png,40,2.4955,1,critical
critical/spin_config_L40_T24985_1.png,40,2.4985,1,critical
critical/spin_config_L40_T25015_1.png,40,2.5015,1,critical
critical/spin_config_L40_T25045_1.png,40,2.5045,1,critical
critical/spin_config_L40_T25075_1.png,40,2.5075,1,critical
critical/spin_config_L40_T25105_1.png,40,2.5105,1,critical
critical/spin_config_L40_T25135_1.png,40,2.5135,1,critical
critical/spin_config_L40_T25152_1.png,40,2.5152,1,critical
critical/spin_config_L40_T25165_1.png,40,2.5165,1,critical
critical/spin_config_L40_T25195_1.png,40,2.5195,1,critical
critical/spin_config_L40_T25225_1.png,40,2.5225,1,critical
critical/spin_config_L40_T25254_1.png,40,2.5254,1,critical
critical/spin_config_L40_T25255_1.png,40,2.5255,1,critical
critical/spin_config_L40_T25285_1.png,40,2.5285,1,critical
critical/spin_config_L40_T25315_1.png,40,2.5315,1,critical
critical/spin_config_L40_T25345_1.png,40,2.5345,1,critical
critical/spin_config_L40_T25375_1.png,40,2.5375,1,critical
critical/spin_config_L40_T25385_1.png,40,2.5385,1,critical
critical/spin_config_L40_T25405_1.png,40,2.5405,1,critical
critical/spin_config_L40_T25435_1.png,40,2.5435,1,critical
critical/spin_config_L40_T25455_1.png,40,2.5455,1,critical
critical/spin_config_L40_T25465_1.png,40,2.5465,1,critical
critical/spin_config_L40_T25495_1.png,40,2.5495,1,critical
critical/spin_config_L40_T25526_1.png,40,2.5526,1,critical
critical/spin_config_L40_T25556_1.png,40,2.5556,1,critical
critical/spin_config_L40_T25586_1.png,40,2.5586,1,critical
critical/spin_config_L40_T25616_1.png,40,2.5616,1,critical
critical/spin_config_L40_T25646_1.png,40,2.5646,1,critical
critical/spin_config_L40_T25676_1.png,40,2.5676,1,critical
critical/spin_config_L40_T25706_1.png,40,2.5706,1,critical
critical/spin_config_L40_T25736_1.png,40,2.5736,1,critical
critical/spin_config_L40_T25758_1.png,40,2.5758,1,critical
critical/spin_config_L40_T25763_1.png,40,2.5763,1,critical
critical/spin_config_L40_T25766_1.png,40,2.5766,1,critical
critical/spin_config_L40_T25796_1.png,40,2.5796,1,critical
critical/spin_config_L40_T25826_1.png,40,2.5826,1,critical
critical/spin_config_L40_T25856_1.png,40,2.5856,1,critical
critical/spin_config_L40_T25886_1.png,40,2.5886,1,critical
critical/spin_config_L40_T25916_1.png,40,2.5916,1,critical
critical/spin_config_L40_T25946_1.png,40,2.5946,1,critical
critical/spin_config_L40_T25976_1.png,40,2.5976,1,critical
critical/spin_config_L40_T26006_1.png,40,2.6006,1,critical
critical/spin_config_L40_T26036_1.png,40,2.6036,1,critical
critical/spin_config_L40_T26061_1.png,40,2.6061,1,critical
critical/spin_config_L40_T26066_1.png,40,2.6066,1,critical
critical/spin_config_L40_T26096_1.png,40,2.6096,1,critical
critical/spin_config_L40_T26126_1.png,40,2.6126,1,critical
critical/spin_config_L40_T26154_1.png,40,2.6154,1,critical
critical/spin_config_L40_T26156_1.png,40,2.6156,1,critical
critical/spin_config_L40_T26186_1.png,40,2.6186,1,critical
critical/spin_config_L40_T26216_1.png,40,2.6216,1,critical
critical/spin_config_L40_T26246_1.png,40,2.6246,1,critical
critical/spin_config_L40_T26271_1.png,40,2.6271,1,critical
critical/spin_config_L40_T26276_1.png,40,2.6276,1,critical
critical/spin_config_L40_T26306_1.png,40,2.6306,1,critical
critical/spin_config_L40_T26336_1.png,40,2.6336,1,critical
critical/spin_config_L40_T26364_1.png,40,2.6364,1,critical
critical/spin_config_L40_T26366_1.png,40,2.6366,1,critical
critical/spin_config_L40_T26396_1.png,40,2.6396,1,critical
critical/spin_config_L40_T26426_1.png,40,2.6426,1,critical
critical/spin_config_L40_T26456_1.png,40,2.6456,1,critical
critical/spin_config_L40_T26486_1.png,40,2.6486,1,critical
critical/spin_config_L40_T26517_1.png,40,2.6517,1,critical
critical/spin_config_L40_T26547_1.png,40,2.6547,1,critical
critical/spin_config_L40_T26577_1.png,40,2.6577,1,critical
critical/spin_config_L40_T26607_1.png,40,2.6607,1,critical
critical/spin_config_L40_T26637_1.png,40,2.6637,1,critical
critical/spin_config_L40_T26667_1.png,40,2.6667,1,critical
critical/spin_config_L40_T26697_1.png,40,2.6697,1,critical
critical/spin_config_L40_T26727_1.png,40,2.6727,1,critical
critical/spin_config_L40_T26757_1.png,40,2.6757,1,critical
critical/spin_config_L40_T26780_1.png,40,2.678,1,critical
critical/spin_config_L40_T26787_1.png,40,2.6787,1,critical
critical/spin_config_L40_T26817_1.png,40,2.6817,1,critical
critical/spin_config_L40_T26847_1.png,40,2.6847,1,critical
critical/spin_config_L40_T26877_1.png,40,2.6877,1,critical
critical/spin_config_L40_T26907_1.png,40,2.6907,1,critical
critical/spin_config_L40_T26923_1.png,40,2.6923,1,critical
critical/spin_config_L40_T26937_1.png,40,2.6937,1,critical
critical/spin_config_L40_T26967_1.png,40,2.6967,1,critical
critical/spin_config_L40_T26970_1.png,40,2.697,1,critical
critical/spin_config_L40_T26997_1.png,40,2.6997,1,critical
critical/spin_config_L40_T27027_1.png,40,2.7027,1,critical
critical/spin_config_L40_T27057_1.png,40,2.7057,1,critical
critical/spin_config_L40_T27087_1.png,40,2.7087,1,critical
critical/spin_config_L40_T27117_1.png,40,2.7117,1,critical
critical/spin_config_L40_T27147_1.png,40,2.7147,1,critical
critical/spin_config_L40_T27177_1.png,40,2.7177,1,critical
critical/spin_config_L40_T27207_1.png,40,2.7207,1,critical
critical/spin_config_L40_T27237_1.png,40,2.7237,1,critical
critical/spin_config_L40_T27267_1.png,40,2.7267,1,critical
critical/spin_config_L40_T27273_1.png,40,2.7273,1,critical
critical/spin_config_L40_T27288_1.png,40,2.7288,1,critical
critical/spin_config_L40_T27297_1.png,40,2.7297,1,critical
critical/spin_config_L40_T27327_1.png,40,2.7327,1,critical
critical/spin_config_L40_T27357_1.png,40,2.7357,1,critical
critical/spin_config_L40_T27387_1.png,40,2.7387,1,critical
critical/spin_config_L40_T27417_1.png,40,2.7417,1,critical
critical/spin_config_L40_T27447_1.png,40,2.7447,1,critical
critical/spin_config_L40_T27477_1.png,40,2.7477,1,critical
critical/spin_config_L40_T27508_1.png,40,2.7508,1,critical
critical/spin_config_L40_T27538_1.png,40,2.7538,1,critical
critical/spin_config_L40_T27568_1.png,40,2.7568,1,critical
critical/spin_config_L40_T27576_1.png,40,2.7576,1,critical
critical/spin_config_L40_T27598_1.png,40,2.7598,1,critical
critical/spin_config_L40_T27628_1.png,40,2.7628,1,critical
critical/spin_config_L40_T27658_1.png,40,2.7658,1,critical
critical/spin_config_L40_T27688_1.png,40,2.7688,1,critical
critical/spin_config_L50_T17692_0.png,50,1.7692,0,critical
critical/spin_config_L50_T17718_0.png,50,1.7718,0,critical
critical/spin_config_L50_T17748_0.png,50,1.7748,0,critical
critical/spin_config_L50_T17778_0.png,50,1.7778,0,critical
critical/spin_config_L50_T17808_0.png,50,1.7808,0,critical
critical/spin_config_L50_T17838_0.png,50,1.7838,0,critical
critical/spin_config_L50_T17868_0.png,50,1.7868,0,critical
critical/spin_config_L50_T17879_0.png,50,1.7879,0,critical
critical/spin_config_L50_T17898_0.png,50,1.7898,0,critical
critical/spin_config_L50_T17928_0.png,50,1.7928,0,critical
critical/spin_config_L50_T17958_0.png,50,1.7958,0,critical
critical/spin_config_L50_T17988_0.png,50,1.7988,0,critical
critical/spin_config_L50_T18018_0.png,50,1.8018,0,critical
critical/spin_config_L50_T18048_0.png,50,1.8048,0,critical
critical/spin_config_L50_T18078_0.png,50,1.8078,0,critical
critical/spin_config_L50_T18108_0.png,50,1.8108,0,critical
critical/spin_config_L50_T18136_0.png,50,1.8136,0,critical
critical/spin_config_L50_T18138_0.png,50,1.8138,0,critical
critical/spin_config_L50_T18168_0.png,50,1.8168,0,critical
critical/spin_config_L50_T18182_0.png,50,1.8182,0,critical
critical/spin_config_L50_T18198_0.png,50,1.8198,0,critical
critical/spin_config_L50_T18228_0.png,50,1.8228,0,critical
critical/spin_config_L50_T18258_0.png,50,1.8258,0,critical
critical/spin_config_L50_T18288_0.png,50,1.8288,0,critical
critical/spin_config_L50_T18318_0.png,50,1.8318,0,critical
critical/spin_config_L50_T18348_0.png,50,1.8348,0,critical
critical/spin_config_L50_T18378_0.png,50,1.8378,0,critical
critical/spin_config_L50_T18408_0.png,50,1.8408,0,critical
critical/spin_config_L50_T18438_0.png,50,1.8438,0,critical
critical/spin_config_L50_T18462_0.png,50,1.8462,0,critical
critical/spin_config_L50_T18468_0.png,50,1.8468,0,critical
critical/spin_config_L50_T18485_0.png,50,1.8485,0,critical
critical/spin_config_L50_T18498_0.png,50,1.8498,0,critical
critical/spin_config_L50_T18529_0.png,50,1.8529,0,critical
critical/spin_config_L50_T18559_0.png,50,1.8559,0,critical
critical/spin_config_L50_T18589_0.png,50,1.8589,0,critical
critical/spin_config_L50_T18619_0.png,50,1.8619,0,critical
critical/spin_config_L50_T18644_0.png,50,1.8644,0,critical
critical/spin_config_L50_T18649_0.png,50,1.8649,0,critical
critical/spin_config_L50_T18679_0.png,50,1.8679,0,critical
critical/spin_config_L50_T18709_0.png,50,1.8709,0,critical
critical/spin_config_L50_T18739_0.png,50,1.8739,0,critical
critical/spin_config_L50_T18769_0.png,50,1.8769,0,critical
critical/spin_config_L50_T18788_0.png,50,1.8788,0,critical
critical/spin_config_L50_T18799_0.png,50,1.8799,0,critical
critical/spin_config_L50_T18829_0.png,50,1.8829,0,critical
critical/spin_config_L50_T18859_0.png,50,1.8859,0,critical
critical/spin_config_L50_T18889_0.png,50,1.8889,0,critical
critical/spin_config_L50_T18919_0.png,50,1.8919,0,critical
critical/spin_config_L50_T18949_0.png,50,1.8949,0,critical
critical/spin_config_L50_T18979_0.png,50,1.8979,0,critical
critical/spin_config_L50_T19009_0.png,50,1.9009,0,critical
critical/spin_config_L50_T19039_0.png,50,1.9039,0,critical
critical/spin_config_L50_T19069_0.png,50,1.9069,0,critical
critical/spin_config_L50_T19091_0.png,50,1.9091,0,critical
critical/spin_config_L50_T19099_0.png,50,1.9099,0,critical
critical/spin_config_L50_T19129_0.png,50,1.9129,0,critical
critical/spin_config_L50_T19153_0.png,50,1.9153,0,critical
critical/spin_config_L50_T19159_0.png,50,1.9159,0,critical
critical/spin_config_L50_T19189_0.png,50,1.9189,0,critical
critical/spin_config_L50_T19219_0.png,50,1.9219,0,critical
critical/spin_config_L50_T19231_0.png,50,1.9231,0,critical
critical/spin_config_L50_T19249_0.png,50,1.9249,0,critical
critical/spin_config_L50_T19279_0.png,50,1.9279,0,critical
critical/spin_config_L50_T19309_0.png,50,1.9309,0,critical
critical/spin_config_L50_T19339_0.png,50,1.9339,0,critical
critical/spin_config_L50_T19369_0.png,50,1.9369,0,critical
critical/spin_config_L50_T19394_0.png,50,1.9394,0,critical
critical/spin_config_L50_T19399_0.png,50,1.9399,0,critical
critical/spin_config_L50_T19429_0.png,50,1.9429,0,critical
critical/spin_config_L50_T19459_0.png,50,1.9459,0,critical
critical/spin_config_L50_T19489_0.png,50,1.9489,0,critical
critical/spin_config_L50_T19520_0.png,50,1.952,0,critical
critical/spin_config_L50_T19550_0.png,50,1.955,0,critical
critical/spin_config_L50_T19580_0.png,50,1.958,0,critical
critical/spin_config_L50_T19610_0.png,50,1.961,0,critical
critical/spin_config_L50_T19640_0.png,50,1.964,0,critical
critical/spin_config_L50_T19661_0.png,50,1.9661,0,critical
critical/spin_config_L50_T19670_0.png,50,1.967,0,critical
critical/spin_config_L50_T19697_0.png,50,1.9697,0,critical
critical/spin_config_L50_T19700_0.png,50,1.97,0,critical
critical/spin_config_L50_T19730_0.png,50,1.973,0,critical
critical/spin_config_L50_T19760_0.png,50,1.976,0,critical
critical/spin_config_L50_T19790_0.png,50,1.979,0,critical
critical/spin_config_L50_T19820_0.png,50,1.982,0,critical
critical/spin_config_L50_T19850_0.png,50,1.985,0,critical
critical/spin_config_L50_T19880_0.png,50,1.988,0,critical
critical/spin_config_L50_T19910_0.png,50,1.991,0,critical
critical/spin_config_L50_T19940_0.png,50,1.994,0,critical
critical/spin_config_L50_T19970_0.png,50,1.997,0,critical
critical/spin_config_L50_T20000_0.png,50,2.0,0,critical
critical/spin_config_L50_T20030_0.png,50,2.003,0,critical
critical/spin_config_L50_T20060_0.png,50,2.006,0,critical
critical/spin_config_L50_T20090_0.png,50,2.009,0,critical
critical/spin_config_L50_T20120_0.png,50,2.012,0,critical
critical/spin_config_L50_T20150_0.png,50,2.015,0,critical
critical/spin_config_L50_T20169_0.png,50,2.0169,0,critical
critical/spin_config_L50_T20180_0.png,50,2.018,0,critical
critical/spin_config_L50_T20210_0.png,50,2.021,0,critical
critical/spin_config_L50_T20240_0.png,50,2.024,0,critical
critical/spin_config_L50_T20270_0.png,50,2.027,0,critical
critical/spin_config_L50_T20300_0.png,50,2.03,0,critical
critical/spin_config_L50_T20303_0.png,50,2.0303,0,critical
critical/spin_config_L50_T20330_0.png,50,2.033,0,critical
critical/spin_config_L50_T20360_0.png,50,2.036,0,critical
critical/spin_config_L50_T20390_0.png,50,2.039,0,critical
critical/spin_config_L50_T20420_0.png,50,2.042,0,critical
critical/spin_config_L50_T20450_0.png,50,2.045,0,critical
critical/spin_config_L50_T20480_0.png,50,2.048,0,critical
critical/spin_config_L50_T20511_0.png,50,2.0511,0,critical
critical/spin_config_L50_T20541_0.png,50,2.0541,0,critical
critical/spin_config_L50_T20571_0.png,50,2.0571,0,critical
critical/spin_config_L50_T20601_0.png,50,2.0601,0,critical
critical/spin_config_L50_T20606_0.png,50,2.0606,0,critical
critical/spin_config_L50_T20631_0.png,50,2.0631,0,critical
critical/spin_config_L50_T20661_0.png,50,2.0661,0,critical
critical/spin_config_L50_T20678_0.png,50,2.0678,0,critical
critical/spin_config_L50_T20691_0.png,50,2.0691,0,critical
critical/spin_config_L50_T20721_0.png,50,2.0721,0,critical
critical/spin_config_L50_T20751_0.png,50,2.0751,0,critical
critical/spin_config_L50_T20769_0.png,50,2.0769,0,critical
critical/spin_config_L50_T20781_0.png,50,2.0781,0,critical
critical/spin_config_L50_T20811_0.png,50,2.0811,0,critical
critical/spin_config_L50_T20841_0.png,50,2.0841,0,critical
critical/spin_config_L50_T20871_0.png,50,2.0871,0,critical
critical/spin_config_L50_T20901_0.png,50,2.0901,0,critical
critical/spin_config_L50_T20909_0.png,50,2.0909,0,critical
critical/spin_config_L50_T20931_0.png,50,2.0931,0,critical
critical/spin_config_L50_T20961_0.png,50,2.0961,0,critical
critical/spin_config_L50_T20991_0.png,50,2.0991,0,critical
critical/spin_config_L50_T21021_0.png,50,2.1021,0,critical
critical/spin_config_L50_T21051_0.png,50,2.1051,0,critical
critical/spin_config_L50_T21081_0.png,50,2.1081,0,critical
critical/spin_config_L50_T21111_0.png,50,2.1111,0,critical
critical/spin_config_L50_T21141_0.png,50,2.1141,0,critical
critical/spin_config_L50_T21171_0.png,50,2.1171,0,critical
critical/spin_config_L50_T21186_0.png,50,2.1186,0,critical
critical/spin_config_L50_T21201_0.png,50,2.1201,0,critical
critical/spin_config_L50_T21212_0.png,50,2.1212,0,critical
critical/spin_config_L50_T21231_0.png,50,2.1231,0,critical
critical/spin_config_L50_T21261_0.png,50,2.1261,0,critical
critical/spin_config_L50_T21291_0.png,50,2.1291,0,critical
critical/spin_config_L50_T21321_0.png,50,2.1321,0,critical
critical/spin_config_L50_T21351_0.png,50,2.1351,0,critical
critical/spin_config_L50_T21381_0.png,50,2.1381,0,critical
critical/spin_config_L50_T21411_0.png,50,2.1411,0,critical
critical/spin_config_L50_T21441_0.png,50,2.1441,0,critical
critical/spin_config_L50_T21471_0.png,50,2.1471,0,critical
critical/spin_config_L50_T21502_0.png,50,2.1502,0,critical
critical/spin_config_L50_T21515_0.png,50,2.1515,0,critical
critical/spin_config_L50_T21532_0.png,50,2.1532,0,critical
critical/spin_config_L50_T21538_0.png,50,2.1538,0,critical
critical/spin_config_L50_T21562_0.png,50,2.1562,0,critical
critical/spin_config_L50_T21592_0.png,50,2.1592,0,critical
critical/spin_config_L50_T21622_0.png,50,2.1622,0,critical
critical/spin_config_L50_T21652_0.png,50,2.1652,0,critical
critical/spin_config_L50_T21682_0.png,50,2.1682,0,critical
critical/spin_config_L50_T21695_0.png,50,2.1695,0,critical
critical/spin_config_L50_T21712_0.png,50,2.1712,0,critical
critical/spin_config_L50_T21742_0.png,50,2.1742,0,critical
critical/spin_config_L50_T21772_0.png,50,2.1772,0,critical
critical/spin_config_L50_T21802_0.png,50,2.1802,0,critical
critical/spin_config_L50_T21818_0.png,50,2.1818,0,critical
critical/spin_config_L50_T21832_0.png,50,2.1832,0,critical
critical/spin_config_L50_T21862_0.png,50,2.1862,0,critical
critical/spin_config_L50_T21892_0.png,50,2.1892,0,critical
critical/spin_config_L50_T21922_0.png,50,2.1922,0,critical
critical/spin_config_L50_T21952_0.png,50,2.1952,0,critical
critical/spin_config_L50_T21982_0.png,50,2.1982,0,critical
critical/spin_config_L50_T22012_0.png,50,2.2012,0,critical
critical/spin_config_L50_T22042_0.png,50,2.2042,0,critical
critical/spin_config_L50_T22072_0.png,50,2.2072,0,critical
critical/spin_config_L50_T22102_0.png,50,2.2102,0,critical
critical/spin_config_L50_T22121_0.png,50,2.2121,0,critical
critical/spin_config_L50_T22132_0.png,50,2.2132,0,critical
critical/spin_config_L50_T22162_0.png,50,2.2162,0,critical
critical/spin_config_L50_T22192_0.png,50,2.2192,0,critical
critical/spin_config_L50_T22203_0.png,50,2.2203,0,critical
critical/spin_config_L50_T22222_0.png,50,2.2222,0,critical
critical/spin_config_L50_T22252_0.png,50,2.2252,0,critical
critical/spin_config_L50_T22282_0.png,50,2.2282,0,critical
critical/spin_config_L50_T22308_0.png,50,2.2308,0,critical
critical/spin_config_L50_T22312_0.png,50,2.2312,0,critical
critical/spin_config_L50_T22342_0.png,50,2.2342,0,critical
critical/spin_config_L50_T22372_0.png,50,2.2372,0,critical
critical/spin_config_L50_T22402_0.png,50,2.2402,0,critical
critical/spin_config_L50_T22424_0.png,50,2.2424,0,critical
critical/spin_config_L50_T22432_0.png,50,2.2432,0,critical
critical/spin_config_L50_T22462_0.png,50,2.2462,0,critical
critical/spin_config_L50_T22492_0.png,50,2.2492,0,critical
critical/spin_config_L50_T22523_0.png,50,2.2523,0,critical
critical/spin_config_L50_T22553_0.png,50,2.2553,0,critical
critical/spin_config_L50_T22583_0.png,50,2.2583,0,critical
critical/spin_config_L50_T22613_0.png,50,2.2613,0,critical
critical/spin_config_L50_T22643_0.png,50,2.2643,0,critical
critical/spin_config_L50_T22673_0.png,50,2.2673,0,critical
critical/spin_config_L50_T22703_1.png,50,2.2703,1,critical
critical/spin_config_L50_T22712_1.png,50,2.2712,1,critical
critical/spin_config_L50_T22727_1.png,50,2.2727,1,critical
critical/spin_config_L50_T22733_1.png,50,2.2733,1,critical
critical/spin_config_L50_T22763_1.png,50,2.2763,1,critical
critical/spin_config_L50_T22793_1.png,50,2.2793,1,critical
critical/spin_config_L50_T22823_1.png,50,2.2823,1,critical
critical/spin_config_L50_T22853_1.png,50,2.2853,1,critical
critical/spin_config_L50_T22883_1.png,50,2.2883,1,critical
critical/spin_config_L50_T22913_1.png,50,2.2913,1,critical
critical/spin_config_L50_T22943_1.png,50,2.2943,1,critical
critical/spin_config_L50_T22973_1.png,50,2.2973,1,critical
critical/spin_config_L50_T23003_1.png,50,2.3003,1,critical
critical/spin_config_L50_T23030_1.png,50,2.303,1,critical
critical/spin_config_L50_T23033_1.png,50,2.3033,1,critical
critical/spin_config_L50_T23063_1.png,50,2.3063,1,critical
critical/spin_config_L50_T23077_1.png,50,2.3077,1,critical
critical/spin_config_L50_T23093_1.png,50,2.3093,1,critical
critical/spin_config_L50_T23123_1.png,50,2.3123,1,critical
critical/spin_config_L50_T23153_1.png,50,2.3153,1,critical
critical/spin_config_L50_T23183_1.png,50,2.3183,1,critical
critical/spin_config_L50_T23213_1.png,50,2.3213,1,critical
critical/spin_config_L50_T23220_1.png,50,2.322,1,critical
critical/spin_config_L50_T23243_1.png,50,2.3243,1,critical
critical/spin_config_L50_T23273_1.png,50,2.3273,1,critical
critical/spin_config_L50_T23303_1.png,50,2.3303,1,critical
critical/spin_config_L50_T23333_1.png,50,2.3333,1,critical
critical/spin_config_L50_T23363_1.png,50,2.3363,1,critical
critical/spin_config_L50_T23393_1.png,50,2.3393,1,critical
critical/spin_config_L50_T23423_1.png,50,2.3423,1,critical
critical/spin_config_L50_T23453_1.png,50,2.3453,1,critical
critical/spin_config_L50_T23483_1.png,50,2.3483,1,critical
critical/spin_config_L50_T23514_1.png,50,2.3514,1,critical
critical/spin_config_L50_T23544_1.png,50,2.3544,1,critical
critical/spin_config_L50_T23574_1.png,50,2.3574,1,critical
critical/spin_config_L50_T23604_1.png,50,2.3604,1,critical
critical/spin_config_L50_T23634_1.png,50,2.3634,1,critical
critical/spin_config_L50_T23636_1.png,50,2.3636,1,critical
critical/spin_config_L50_T23664_1.png,50,2.3664,1,critical
critical/spin_config_L50_T23694_1.png,50,2.3694,1,critical
critical/spin_config_L50_T23724_1.png,50,2.3724,1,critical
critical/spin_config_L50_T23729_1.png,50,2.3729,1,critical
critical/spin_config_L50_T23754_1.png,50,2.3754,1,critical
critical/spin_config_L50_T23784_1.png,50,2.3784,1,critical
critical/spin_config_L50_T23814_1.png,50,2.3814,1,critical
critical/spin_config_L50_T23844_1.png,50,2.3844,1,critical
critical/spin_config_L50_T23846_1.png,50,2.3846,1,critical
critical/spin_config_L50_T23874_1.png,50,2.3874,1,critical
critical/spin_config_L50_T23904_1.png,50,2.3904,1,critical
critical/spin_config_L50_T23934_1.png,50,2.3934,1,critical
critical/spin_config_L50_T23939_1.png,50,2.3939,1,critical
critical/spin_config_L50_T23964_1.png,50,2.3964,1,critical
critical/spin_config_L50_T23994_1.png,50,2.3994,1,critical
critical/spin_config_L50_T24024_1.png,50,2.4024,1,critical
critical/spin_config_L50_T24054_1.png,50,2.4054,1,critical
critical/spin_config_L50_T24084_1.png,50,2.4084,1,critical
critical/spin_config_L50_T24114_1.png,50,2.4114,1,critical
critical/spin_config_L50_T24144_1.png,50,2.4144,1,critical
critical/spin_config_L50_T24174_1.png,50,2.4174,1,critical
critical/spin_config_L50_T24204_1.png,50,2.4204,1,critical
critical/spin_config_L50_T24234_1.png,50,2.4234,1,critical
critical/spin_config_L50_T24237_1.png,50,2.4237,1,critical
critical/spin_config_L50_T24242_1.png,50,2.4242,1,critical
critical/spin_config_L50_T24264_1.png,50,2.4264,1,critical
critical/spin_config_L50_T24294_1.png,50,2.4294,1,critical
critical/spin_config_L50_T24324_1.png,50,2.4324,1,critical
critical/spin_config_L50_T24354_1.png,50,2.4354,1,critical
critical/spin_config_L50_T24384_1.png,50,2.4384,1,critical
critical/spin_config_L50_T24414_1.png,50,2.4414,1,critical
critical/spin_config_L50_T24444_1.png,50,2.4444,1,critical
critical/spin_config_L50_T24474_1.png,50,2.4474,1,critical
critical/spin_config_L50_T24505_1.png,50,2.4505,1,critical
critical/spin_config_L50_T24535_1.png,50,2.4535,1,critical
critical/spin_config_L50_T24545_1.png,50,2.4545,1,critical
critical/spin_config_L50_T24565_1.png,50,2.4565,1,critical
critical/spin_config_L50_T24595_1.png,50,2.4595,1,critical
critical/spin_config_L50_T24615_1.png,50,2.4615,1,critical
critical/spin_config_L50_T24625_1.png,50,2.4625,1,critical
critical/spin_config_L50_T24655_1.png,50,2.4655,1,critical
critical/spin_config_L50_T24685_1.png,50,2.4685,1,critical
critical/spin_config_L50_T24715_1.png,50,2.4715,1,critical
critical/spin_config_L50_T24745_1.png,50,2.4745,1,critical
critical/spin_config_L50_T24746_1.png,50,2.4746,1,critical
critical/spin_config_L50_T24775_1.png,50,2.4775,1,critical
critical/spin_config_L50_T24805_1.png,50,2.4805,1,critical
critical/spin_config_L50_T24835_1.png,50,2.4835,1,critical
critical/spin_config_L50_T24848_1.png,50,2.4848,1,critical
critical/spin_config_L50_T24865_1.png,50,2.4865,1,critical
critical/spin_config_L50_T24895_1.png,50,2.4895,1,critical
critical/spin_config_L50_T24925_1.png,50,2.4925,1,critical
critical/spin_config_L50_T24955_1.png,50,2.4955,1,critical
critical/spin_config_L50_T24985_1.png,50,2.4985,1,critical
critical/spin_config_L50_T25015_1.png,50,2.5015,1,critical
critical/spin_config_L50_T25045_1.png,50,2.5045,1,critical
critical/spin_config_L50_T25075_1.png,50,2.5075,1,critical
critical/spin_config_L50_T25105_1.png,50,2.5105,1,critical
critical/spin_config_L50_T25135_1.png,50,2.5135,1,critical
critical/spin_config_L50_T25152_1.png,50,2.5152,1,critical
critical/spin_config_L50_T25165_1.png,50,2.5165,1,critical
critical/spin_config_L50_T25195_1.png,50,2.5195,1,critical
critical/spin_config_L50_T25225_1.png,50,2.5225,1,critical
critical/spin_config_L50_T25254_1.png,50,2.5254,1,critical
critical/spin_config_L50_T25255_1.png,50,2.5255,1,critical
critical/spin_config_L50_T25285_1.png,50,2.5285,1,critical
critical/spin_config_L50_T25315_1.png,50,2.5315,1,critical
critical/spin_config_L50_T25345_1.png,50,2.5345,1,critical
critical/spin_config_L50_T25375_1.png,50,2.5375,1,critical
critical/spin_config_L50_T25385_1.png,50,2.5385,1,critical
critical/spin_config_L50_T25405_1.png,50,2.5405,1,critical
critical/spin_config_L50_T25435_1.png,50,2.5435,1,critical
critical/spin_config_L50_T25455_1.png,50,2.5455,1,critical
critical/spin_config_L50_T25465_1.png,50,2.5465,1,critical
critical/spin_config_L50_T25495_1.png,50,2.5495,1,critical
critical/spin_config_L50_T25526_1.png,50,2.5526,1,critical
critical/spin_config_L50_T25556_1.png,50,2.5556,1,critical
critical/spin_config_L50_T25586_1.png,50,2.5586,1,critical
critical/spin_config_L50_T25616_1.png,50,2.5616,1,critical
critical/spin_config_L50_T25646_1.png,50,2.5646,1,critical
critical/spin_config_L50_T25676_1.png,50,2.5676,1,critical
critical/spin_config_L50_T25706_1.png,50,2.5706,1,critical
critical/spin_config_L50_T25736_1.png,50,2.5736,1,critical
critical/spin_config_L50_T25758_1.png,50,2.5758,1,critical
critical/spin_config_L50_T25763_1.png,50,2.5763,1,critical
critical/spin_config_L50_T25766_1.png,50,2.5766,1,critical
critical/spin_config_L50_T25796_1.png,50,2.5796,1,critical
critical/spin_config_L50_T25826_1.png,50,2.5826,1,critical
critical/spin_config_L50_T25856_1.png,50,2.5856,1,critical
critical/spin_config_L50_T25886_1.png,50,2.5886,1,critical
critical/spin_config_L50_T25916_1.png,50,2.5916,1,critical
critical/spin_config_L50_T25946_1.png,50,2.5946,1,critical
critical/spin_config_L50_T25976_1.png,50,2.5976,1,critical
critical/spin_config_L50_T26006_1.png,50,2.6006,1,critical
critical/spin_config_L50_T26036_1.png,50,2.6036,1,critical
critical/spin_config_L50_T26061_1.png,50,2.6061,1,critical
critical/spin_config_L50_T26066_1.png,50,2.6066,1,critical
critical/spin_config_L50_T26096_1.png,50,2.6096,1,critical
critical/spin_config_L50_T26126_1.png,50,2.6126,1,critical
critical/spin_config_L50_T26154_1.png,50,2.6154,1,critical
critical/spin_config_L50_T26156_1.png,50,2.6156,1,critical
critical/spin_config_L50_T26186_1.png,50,2.6186,1,critical
critical/spin_config_L50_T26216_1.png,50,2.6216,1,critical
critical/spin_config_L50_T26246_1.png,50,2.6246,1,critical
critical/spin_config_L50_T26271_1.png,50,2.6271,1,critical
critical/spin_config_L50_T26276_1.png,50,2.6276,1,critical
critical/spin_config_L50_T26306_1.png,50,2.6306,1,critical
critical/spin_config_L50_T26336_1.png,50,2.6336,1,critical
critical/spin_config_L50_T26364_1.png,50,2.6364,1,critical
critical/spin_config_L50_T26366_1.png,50,2.6366,1,critical
